pecha id,language,url
P71C5F4CB,en,https://github.com/OpenPecha/P71C5F4CB
P2A27A523,de,https://github.com/OpenPecha/P2A27A523
P52675F5F,es,https://github.com/OpenPecha/P52675F5F
P2AE80B8E,fr,https://github.com/OpenPecha/P2AE80B8E
PAAA5AF1F,zh,https://github.com/OpenPecha/PAAA5AF1F
PE1A6A6D9,bo,https://github.com/OpenPecha/PE1A6A6D9
